id,orderid,articleid,amount,price,created,updated
5138,1718,8038,1,69.00,2018-08-02 13:30:40.686986+00,
5139,1719,3586,1,127.80,2018-08-02 13:30:40.686986+00,
5140,1719,8345,1,128.00,2018-08-02 13:30:40.686986+00,
5141,1719,5262,1,60.52,2018-08-02 13:30:40.686986+00,
5142,1719,4559,1,89.40,2018-08-02 13:30:40.686986+00,
5143,1719,2865,1,125.33,2018-08-02 13:30:40.686986+00,
5144,1720,13648,1,122.00,2018-08-02 13:30:40.686986+00,
5145,1720,6080,1,33.60,2018-08-02 13:30:40.686986+00,
5146,1720,11461,1,89.00,2018-08-02 13:30:40.686986+00,
5147,1720,17941,1,56.09,2018-08-02 13:30:40.686986+00,
5148,1720,9098,1,124.00,2018-08-02 13:30:40.686986+00,
5149,1721,2103,1,118.00,2018-08-02 13:30:40.686986+00,
5150,1721,11865,1,63.00,2018-08-02 13:30:40.686986+00,
5151,1722,16912,1,67.00,2018-08-02 13:30:40.686986+00,
5152,1722,10685,1,110.00,2018-08-02 13:30:40.686986+00,
5153,1722,9294,1,66.00,2018-08-02 13:30:40.686986+00,
5154,1722,13623,1,80.85,2018-08-02 13:30:40.686986+00,
5155,1723,15513,1,97.58,2018-08-02 13:30:40.686986+00,
5156,1723,2357,1,148.00,2018-08-02 13:30:40.686986+00,
5157,1723,11335,1,104.30,2018-08-02 13:30:40.686986+00,
5158,1723,3817,1,144.00,2018-08-02 13:30:40.686986+00,
5159,1724,12523,1,45.90,2018-08-02 13:30:40.686986+00,
5160,1724,1662,1,92.00,2018-08-02 13:30:40.686986+00,
5161,1724,3009,1,146.00,2018-08-02 13:30:40.686986+00,
5162,1724,2204,1,117.60,2018-08-02 13:30:40.686986+00,
5163,1724,3829,1,144.00,2018-08-02 13:30:40.686986+00,
5164,1725,15321,1,63.00,2018-08-02 13:30:40.686986+00,
5165,1725,13184,1,45.60,2018-08-02 13:30:40.686986+00,
5166,1725,3291,1,115.00,2018-08-02 13:30:40.686986+00,
5167,1726,7679,1,149.00,2018-08-02 13:30:40.686986+00,
5168,1726,8043,1,69.00,2018-08-02 13:30:40.686986+00,
5169,1726,11454,1,89.00,2018-08-02 13:30:40.686986+00,
5170,1727,9224,1,71.40,2018-08-02 13:30:40.686986+00,
5171,1727,13186,1,45.60,2018-08-02 13:30:40.686986+00,
5172,1727,7858,1,55.38,2018-08-02 13:30:40.686986+00,
5173,1727,11219,1,55.50,2018-08-02 13:30:40.686986+00,
5174,1728,14036,1,68.00,2018-08-02 13:30:40.686986+00,
5175,1728,5930,1,79.00,2018-08-02 13:30:40.686986+00,
5176,1729,16761,1,82.00,2018-08-02 13:30:40.686986+00,
5177,1730,13429,1,76.80,2018-08-02 13:30:40.686986+00,
5178,1731,10874,1,88.00,2018-08-02 13:30:40.686986+00,
5179,1731,10616,1,85.00,2018-08-02 13:30:40.686986+00,
5180,1732,15771,1,137.00,2018-08-02 13:30:40.686986+00,
5181,1733,14558,1,90.09,2018-08-02 13:30:40.686986+00,
5182,1734,6332,1,67.00,2018-08-02 13:30:40.686986+00,
5183,1734,4296,1,141.00,2018-08-02 13:30:40.686986+00,
5184,1734,4254,1,46.28,2018-08-02 13:30:40.686986+00,
5185,1734,11661,1,104.00,2018-08-02 13:30:40.686986+00,
5186,1734,17601,1,143.00,2018-08-02 13:30:40.686986+00,
5187,1735,8807,1,119.88,2018-08-02 13:30:40.686986+00,
5188,1736,8334,1,128.00,2018-08-02 13:30:40.686986+00,
5189,1736,14250,1,48.00,2018-08-02 13:30:40.686986+00,
5190,1736,2942,1,78.02,2018-08-02 13:30:40.686986+00,
5191,1737,8746,1,108.57,2018-08-02 13:30:40.686986+00,
5192,1737,16903,1,67.00,2018-08-02 13:30:40.686986+00,
5193,1738,9189,1,34.20,2018-08-02 13:30:40.686986+00,
5194,1738,7666,1,35.84,2018-08-02 13:30:40.686986+00,
5195,1738,11975,1,83.60,2018-08-02 13:30:40.686986+00,
5196,1739,7448,1,72.25,2018-08-02 13:30:40.686986+00,
5197,1739,10557,1,94.80,2018-08-02 13:30:40.686986+00,
5198,1739,14304,1,64.00,2018-08-02 13:30:40.686986+00,
5199,1739,11633,1,92.00,2018-08-02 13:30:40.686986+00,
5200,1740,11074,1,64.00,2018-08-02 13:30:40.686986+00,
5201,1740,2177,1,116.00,2018-08-02 13:30:40.686986+00,
5202,1740,10702,1,78.60,2018-08-02 13:30:40.686986+00,
5203,1740,15342,1,56.00,2018-08-02 13:30:40.686986+00,
5204,1740,3195,1,150.00,2018-08-02 13:30:40.686986+00,
5205,1741,14151,1,71.20,2018-08-02 13:30:40.686986+00,
5206,1741,12207,1,44.40,2018-08-02 13:30:40.686986+00,
5207,1742,2833,1,77.19,2018-08-02 13:30:40.686986+00,
5208,1742,18366,1,64.00,2018-08-02 13:30:40.686986+00,
5209,1743,9820,1,132.05,2018-08-02 13:30:40.686986+00,
5210,1743,11207,1,55.50,2018-08-02 13:30:40.686986+00,
5211,1743,15029,1,41.08,2018-08-02 13:30:40.686986+00,
5212,1743,13725,1,53.12,2018-08-02 13:30:40.686986+00,
5213,1743,8211,1,122.00,2018-08-02 13:30:40.686986+00,
5214,1744,1367,1,65.28,2018-08-02 13:30:40.686986+00,
5215,1745,15138,1,102.60,2018-08-02 13:30:40.686986+00,
5216,1746,2369,1,148.00,2018-08-02 13:30:40.686986+00,
5217,1746,15806,1,60.00,2018-08-02 13:30:40.686986+00,
5218,1746,14171,1,65.00,2018-08-02 13:30:40.686986+00,
5219,1747,2146,1,81.60,2018-08-02 13:30:40.686986+00,
5220,1747,1807,1,113.00,2018-08-02 13:30:40.686986+00,
5221,1748,7572,1,88.00,2018-08-02 13:30:40.686986+00,
5222,1748,16736,1,94.76,2018-08-02 13:30:40.686986+00,
5223,1748,3525,1,44.20,2018-08-02 13:30:40.686986+00,
5224,1749,17849,1,111.76,2018-08-02 13:30:40.686986+00,
5225,1749,13723,1,53.12,2018-08-02 13:30:40.686986+00,
5226,1750,1702,1,52.65,2018-08-02 13:30:40.686986+00,
5227,1750,11165,1,48.00,2018-08-02 13:30:40.686986+00,
5228,1750,15502,1,97.58,2018-08-02 13:30:40.686986+00,
5229,1751,3176,1,85.80,2018-08-02 13:30:40.686986+00,
5230,1751,12922,1,123.82,2018-08-02 13:30:40.686986+00,
5231,1751,4144,1,57.42,2018-08-02 13:30:40.686986+00,
5232,1752,15665,1,65.00,2018-08-02 13:30:40.686986+00,
5233,1753,2891,1,35.51,2018-08-02 13:30:40.686986+00,
5234,1754,13143,1,39.00,2018-08-02 13:30:40.686986+00,
5235,1754,15134,1,102.60,2018-08-02 13:30:40.686986+00,
5236,1754,9022,1,136.00,2018-08-02 13:30:40.686986+00,
5237,1754,6715,1,88.58,2018-08-02 13:30:40.686986+00,
5238,1754,4035,1,146.00,2018-08-02 13:30:40.686986+00,
5239,1755,1823,1,104.00,2018-08-02 13:30:40.686986+00,
5240,1755,11908,1,85.44,2018-08-02 13:30:40.686986+00,
5241,1755,6426,1,83.30,2018-08-02 13:30:40.686986+00,
5242,1755,14237,1,48.00,2018-08-02 13:30:40.686986+00,
5243,1755,2018,1,67.80,2018-08-02 13:30:40.686986+00,
5244,1756,18027,1,62.40,2018-08-02 13:30:40.686986+00,
5245,1756,12169,1,114.00,2018-08-02 13:30:40.686986+00,
5246,1757,3341,1,82.20,2018-08-02 13:30:40.686986+00,
5247,1757,11320,1,148.00,2018-08-02 13:30:40.686986+00,
5248,1758,17390,1,118.75,2018-08-02 13:30:40.686986+00,
5249,1758,3170,1,85.80,2018-08-02 13:30:40.686986+00,
5250,1758,1883,1,65.00,2018-08-02 13:30:40.686986+00,
5251,1759,13707,1,53.12,2018-08-02 13:30:40.686986+00,
5252,1759,15446,1,55.89,2018-08-02 13:30:40.686986+00,
5253,1759,16906,1,67.00,2018-08-02 13:30:40.686986+00,
5254,1759,5100,1,70.31,2018-08-02 13:30:40.686986+00,
5255,1760,11637,1,92.00,2018-08-02 13:30:40.686986+00,
5256,1760,16783,1,99.12,2018-08-02 13:30:40.686986+00,
5257,1761,9931,1,114.55,2018-08-02 13:30:40.686986+00,
5258,1761,12873,1,109.98,2018-08-02 13:30:40.686986+00,
5259,1761,16154,1,89.00,2018-08-02 13:30:40.686986+00,
5260,1761,13638,1,122.00,2018-08-02 13:30:40.686986+00,
5261,1762,2225,1,117.60,2018-08-02 13:30:40.686986+00,
5262,1762,13652,1,122.00,2018-08-02 13:30:40.686986+00,
5263,1762,10195,1,92.48,2018-08-02 13:30:40.686986+00,
5264,1762,1698,1,52.65,2018-08-02 13:30:40.686986+00,
5265,1763,13533,1,73.00,2018-08-02 13:30:40.686986+00,
5266,1764,9540,1,103.68,2018-08-02 13:30:40.686986+00,
5267,1764,5350,1,123.00,2018-08-02 13:30:40.686986+00,
5268,1764,10800,1,108.00,2018-08-02 13:30:40.686986+00,
5269,1764,14344,1,68.00,2018-08-02 13:30:40.686986+00,
5270,1764,908,1,116.16,2018-08-02 13:30:40.686986+00,
5271,1765,3666,1,36.60,2018-08-02 13:30:40.686986+00,
5272,1765,15726,1,55.00,2018-08-02 13:30:40.686986+00,
5273,1765,4777,1,148.00,2018-08-02 13:30:40.686986+00,
5274,1766,6109,1,150.00,2018-08-02 13:30:40.686986+00,
5275,1766,1931,1,147.00,2018-08-02 13:30:40.686986+00,
5276,1766,10552,1,94.80,2018-08-02 13:30:40.686986+00,
5277,1766,17644,1,52.20,2018-08-02 13:30:40.686986+00,
5278,1767,12129,1,76.00,2018-08-02 13:30:40.686986+00,
5279,1767,13087,1,47.40,2018-08-02 13:30:40.686986+00,
5280,1767,6372,1,53.82,2018-08-02 13:30:40.686986+00,
5281,1767,16787,1,99.12,2018-08-02 13:30:40.686986+00,
5282,1768,8534,1,68.60,2018-08-02 13:30:40.686986+00,
5283,1768,9771,1,107.00,2018-08-02 13:30:40.686986+00,
5284,1768,14192,1,125.00,2018-08-02 13:30:40.686986+00,
5285,1768,2956,1,78.02,2018-08-02 13:30:40.686986+00,
5286,1769,15588,1,78.88,2018-08-02 13:30:40.686986+00,
5287,1769,18115,1,69.00,2018-08-02 13:30:40.686986+00,
5288,1769,5058,1,119.00,2018-08-02 13:30:40.686986+00,
5289,1770,9357,1,74.12,2018-08-02 13:30:40.686986+00,
5290,1771,10531,1,42.84,2018-08-02 13:30:40.686986+00,
5291,1771,11073,1,64.00,2018-08-02 13:30:40.686986+00,
5292,1771,3008,1,146.00,2018-08-02 13:30:40.686986+00,
5293,1771,4333,1,65.40,2018-08-02 13:30:40.686986+00,
5294,1771,7182,1,132.30,2018-08-02 13:30:40.686986+00,
5295,1772,11759,1,55.00,2018-08-02 13:30:40.686986+00,
5296,1772,2707,1,118.30,2018-08-02 13:30:40.686986+00,
5297,1772,17675,1,43.35,2018-08-02 13:30:40.686986+00,
5298,1772,18169,1,86.00,2018-08-02 13:30:40.686986+00,
5299,1773,14843,1,57.00,2018-08-02 13:30:40.686986+00,
5300,1773,12593,1,116.00,2018-08-02 13:30:40.686986+00,
5301,1774,2208,1,117.60,2018-08-02 13:30:40.686986+00,
5302,1774,2031,1,76.14,2018-08-02 13:30:40.686986+00,
5303,1775,4585,1,65.96,2018-08-02 13:30:40.686986+00,
5304,1776,17123,1,116.22,2018-08-02 13:30:40.686986+00,
5305,1777,10409,1,114.00,2018-08-02 13:30:40.686986+00,
5306,1778,6793,1,95.40,2018-08-02 13:30:40.686986+00,
5307,1778,7368,1,52.92,2018-08-02 13:30:40.686986+00,
5308,1779,5185,1,104.40,2018-08-02 13:30:40.686986+00,
5309,1779,13662,1,122.00,2018-08-02 13:30:40.686986+00,
5310,1779,9903,1,105.00,2018-08-02 13:30:40.686986+00,
5311,1779,11169,1,48.00,2018-08-02 13:30:40.686986+00,
5312,1780,4825,1,83.40,2018-08-02 13:30:40.686986+00,
5313,1781,5637,1,130.00,2018-08-02 13:30:40.686986+00,
5314,1781,15321,1,63.00,2018-08-02 13:30:40.686986+00,
5315,1781,10671,1,43.20,2018-08-02 13:30:40.686986+00,
5316,1782,13386,1,60.30,2018-08-02 13:30:40.686986+00,
5317,1782,12004,1,72.96,2018-08-02 13:30:40.686986+00,
5318,1782,14969,1,64.74,2018-08-02 13:30:40.686986+00,
5319,1782,11047,1,112.00,2018-08-02 13:30:40.686986+00,
5320,1782,16337,1,61.00,2018-08-02 13:30:40.686986+00,
5321,1783,15591,1,78.88,2018-08-02 13:30:40.686986+00,
5322,1783,10614,1,85.00,2018-08-02 13:30:40.686986+00,
5323,1783,1525,1,87.84,2018-08-02 13:30:40.686986+00,
5324,1783,4861,1,35.40,2018-08-02 13:30:40.686986+00,
5325,1784,2466,1,89.64,2018-08-02 13:30:40.686986+00,
5326,1784,13553,1,73.80,2018-08-02 13:30:40.686986+00,
5327,1784,5265,1,60.52,2018-08-02 13:30:40.686986+00,
5328,1784,2196,1,117.18,2018-08-02 13:30:40.686986+00,
5329,1785,17657,1,52.20,2018-08-02 13:30:40.686986+00,
5330,1785,6554,1,43.92,2018-08-02 13:30:40.686986+00,
5331,1785,9059,1,50.70,2018-08-02 13:30:40.686986+00,
5332,1785,16587,1,124.67,2018-08-02 13:30:40.686986+00,
5333,1786,14316,1,66.75,2018-08-02 13:30:40.686986+00,
5334,1786,10677,1,43.20,2018-08-02 13:30:40.686986+00,
5335,1786,14280,1,140.00,2018-08-02 13:30:40.686986+00,
5336,1786,8646,1,68.00,2018-08-02 13:30:40.686986+00,
5337,1787,15382,1,88.00,2018-08-02 13:30:40.686986+00,
5338,1787,11144,1,84.00,2018-08-02 13:30:40.686986+00,
5339,1787,16334,1,61.00,2018-08-02 13:30:40.686986+00,
5340,1787,12971,1,63.00,2018-08-02 13:30:40.686986+00,
5341,1788,912,1,116.16,2018-08-02 13:30:40.686986+00,
5342,1788,17568,1,115.00,2018-08-02 13:30:40.686986+00,
5343,1788,5665,1,109.00,2018-08-02 13:30:40.686986+00,
5344,1788,7204,1,72.45,2018-08-02 13:30:40.686986+00,
5345,1789,4379,1,118.00,2018-08-02 13:30:40.686986+00,
5346,1789,8748,1,108.57,2018-08-02 13:30:40.686986+00,
5347,1789,5264,1,60.52,2018-08-02 13:30:40.686986+00,
5348,1790,4803,1,52.00,2018-08-02 13:30:40.686986+00,
5349,1790,10088,1,106.00,2018-08-02 13:30:40.686986+00,
5350,1790,4770,1,83.72,2018-08-02 13:30:40.686986+00,
5351,1790,10240,1,54.00,2018-08-02 13:30:40.686986+00,
5352,1791,17583,1,115.00,2018-08-02 13:30:40.686986+00,
5353,1792,10977,1,131.00,2018-08-02 13:30:40.686986+00,
5354,1792,2533,1,134.00,2018-08-02 13:30:40.686986+00,
5355,1792,16062,1,56.00,2018-08-02 13:30:40.686986+00,
5356,1792,2743,1,54.32,2018-08-02 13:30:40.686986+00,
5357,1792,16337,1,61.00,2018-08-02 13:30:40.686986+00,
5358,1793,11151,1,117.00,2018-08-02 13:30:40.686986+00,
5359,1793,6713,1,88.58,2018-08-02 13:30:40.686986+00,
5360,1793,8341,1,128.00,2018-08-02 13:30:40.686986+00,
5361,1794,18514,1,123.69,2018-08-02 13:30:40.686986+00,
5362,1794,5061,1,119.00,2018-08-02 13:30:40.686986+00,
5363,1794,8177,1,58.20,2018-08-02 13:30:40.686986+00,
5364,1794,16750,1,82.00,2018-08-02 13:30:40.686986+00,
5365,1795,8637,1,68.00,2018-08-02 13:30:40.686986+00,
5366,1796,5718,1,133.00,2018-08-02 13:30:40.686986+00,
5367,1797,17525,1,116.00,2018-08-02 13:30:40.686986+00,
5368,1797,16487,1,105.00,2018-08-02 13:30:40.686986+00,
5369,1797,9492,1,137.00,2018-08-02 13:30:40.686986+00,
5370,1797,3021,1,146.00,2018-08-02 13:30:40.686986+00,
5371,1797,14959,1,64.74,2018-08-02 13:30:40.686986+00,
5372,1798,15289,1,87.01,2018-08-02 13:30:40.686986+00,
5373,1798,5806,1,75.65,2018-08-02 13:30:40.686986+00,
5374,1799,6332,1,67.00,2018-08-02 13:30:40.686986+00,
5375,1799,2882,1,35.51,2018-08-02 13:30:40.686986+00,
5376,1799,15840,1,60.45,2018-08-02 13:30:40.686986+00,
5377,1799,10696,1,110.00,2018-08-02 13:30:40.686986+00,
5378,1800,3058,1,62.00,2018-08-02 13:30:40.686986+00,
5379,1801,1865,1,58.20,2018-08-02 13:30:40.686986+00,
5380,1801,8566,1,70.56,2018-08-02 13:30:40.686986+00,
5381,1801,17849,1,111.76,2018-08-02 13:30:40.686986+00,
5382,1801,2859,1,77.19,2018-08-02 13:30:40.686986+00,
5383,1801,18111,1,69.00,2018-08-02 13:30:40.686986+00,
5384,1802,11856,1,142.00,2018-08-02 13:30:40.686986+00,
5385,1802,12174,1,114.00,2018-08-02 13:30:40.686986+00,
5386,1802,8744,1,108.57,2018-08-02 13:30:40.686986+00,
5387,1803,12344,1,94.00,2018-08-02 13:30:40.686986+00,
5388,1803,15239,1,58.00,2018-08-02 13:30:40.686986+00,
5389,1803,9099,1,124.00,2018-08-02 13:30:40.686986+00,
5390,1803,6494,1,115.00,2018-08-02 13:30:40.686986+00,
5391,1803,1839,1,118.00,2018-08-02 13:30:40.686986+00,
5392,1804,9823,1,92.22,2018-08-02 13:30:40.686986+00,
5393,1804,11848,1,142.00,2018-08-02 13:30:40.686986+00,
5394,1804,5708,1,78.00,2018-08-02 13:30:40.686986+00,
5395,1804,2855,1,77.19,2018-08-02 13:30:40.686986+00,
5396,1804,17893,1,46.80,2018-08-02 13:30:40.686986+00,
5397,1805,4143,1,57.42,2018-08-02 13:30:40.686986+00,
5398,1805,17912,1,83.70,2018-08-02 13:30:40.686986+00,
5399,1805,1963,1,53.00,2018-08-02 13:30:40.686986+00,
5400,1805,15092,1,145.00,2018-08-02 13:30:40.686986+00,
5401,1806,15670,1,65.00,2018-08-02 13:30:40.686986+00,
5402,1807,5135,1,115.00,2018-08-02 13:30:40.686986+00,
5403,1807,1323,1,79.00,2018-08-02 13:30:40.686986+00,
5404,1807,11339,1,104.30,2018-08-02 13:30:40.686986+00,
5405,1807,2919,1,101.70,2018-08-02 13:30:40.686986+00,
5406,1807,12912,1,123.82,2018-08-02 13:30:40.686986+00,
5407,1808,1483,1,44.46,2018-08-02 13:30:40.686986+00,
5408,1809,6829,1,101.00,2018-08-02 13:30:40.686986+00,
5409,1809,7091,1,96.39,2018-08-02 13:30:40.686986+00,
5410,1810,14846,1,57.00,2018-08-02 13:30:40.686986+00,
5411,1810,17935,1,56.09,2018-08-02 13:30:40.686986+00,
5412,1810,8096,1,115.00,2018-08-02 13:30:40.686986+00,
5413,1810,3333,1,89.00,2018-08-02 13:30:40.686986+00,
5414,1810,4990,1,101.00,2018-08-02 13:30:40.686986+00,
5415,1811,7869,1,107.00,2018-08-02 13:30:40.686986+00,
5416,1812,12457,1,51.60,2018-08-02 13:30:40.686986+00,
5417,1812,4076,1,69.00,2018-08-02 13:30:40.686986+00,
5418,1813,6481,1,44.40,2018-08-02 13:30:40.686986+00,
5419,1813,3720,1,135.00,2018-08-02 13:30:40.686986+00,
5420,1813,14847,1,57.00,2018-08-02 13:30:40.686986+00,
5421,1813,13668,1,55.08,2018-08-02 13:30:40.686986+00,
5422,1814,10549,1,94.80,2018-08-02 13:30:40.686986+00,
5423,1814,17218,1,140.00,2018-08-02 13:30:40.686986+00,
5424,1814,1246,1,36.92,2018-08-02 13:30:40.686986+00,
5425,1814,10853,1,108.30,2018-08-02 13:30:40.686986+00,
5426,1815,5089,1,70.31,2018-08-02 13:30:40.686986+00,
5427,1815,13074,1,47.40,2018-08-02 13:30:40.686986+00,
5428,1816,15277,1,87.01,2018-08-02 13:30:40.686986+00,
5429,1816,2636,1,64.00,2018-08-02 13:30:40.686986+00,
5430,1816,6538,1,43.92,2018-08-02 13:30:40.686986+00,
5431,1816,15720,1,55.00,2018-08-02 13:30:40.686986+00,
5432,1817,18198,1,109.98,2018-08-02 13:30:40.686986+00,
5433,1818,14768,1,81.18,2018-08-02 13:30:40.686986+00,
5434,1818,17302,1,69.00,2018-08-02 13:30:40.686986+00,
5435,1818,13654,1,122.00,2018-08-02 13:30:40.686986+00,
5436,1819,7029,1,83.00,2018-08-02 13:30:40.686986+00,
5437,1820,12595,1,116.00,2018-08-02 13:30:40.686986+00,
5438,1820,1445,1,116.00,2018-08-02 13:30:40.686986+00,
5439,1820,7074,1,88.80,2018-08-02 13:30:40.686986+00,
5440,1821,2931,1,101.70,2018-08-02 13:30:40.686986+00,
5441,1821,14211,1,61.38,2018-08-02 13:30:40.686986+00,
5442,1821,14466,1,143.00,2018-08-02 13:30:40.686986+00,
5443,1822,17911,1,83.70,2018-08-02 13:30:40.686986+00,
5444,1822,2711,1,118.30,2018-08-02 13:30:40.686986+00,
5445,1822,7172,1,132.30,2018-08-02 13:30:40.686986+00,
5446,1823,14190,1,125.00,2018-08-02 13:30:40.686986+00,
5447,1823,3115,1,99.00,2018-08-02 13:30:40.686986+00,
5448,1823,2847,1,77.19,2018-08-02 13:30:40.686986+00,
5449,1824,5513,1,54.72,2018-08-02 13:30:40.686986+00,
5450,1824,3367,1,57.00,2018-08-02 13:30:40.686986+00,
5451,1824,13436,1,76.80,2018-08-02 13:30:40.686986+00,
5452,1825,15750,1,80.00,2018-08-02 13:30:40.686986+00,
5453,1825,12915,1,123.82,2018-08-02 13:30:40.686986+00,
5454,1825,10525,1,42.84,2018-08-02 13:30:40.686986+00,
5455,1825,17965,1,80.00,2018-08-02 13:30:40.686986+00,
5456,1826,13436,1,76.80,2018-08-02 13:30:40.686986+00,
5457,1826,10486,1,55.80,2018-08-02 13:30:40.686986+00,
5458,1826,5229,1,84.00,2018-08-02 13:30:40.686986+00,
5459,1827,15738,1,50.40,2018-08-02 13:30:40.686986+00,
5460,1828,16345,1,61.00,2018-08-02 13:30:40.686986+00,
5461,1828,4155,1,84.00,2018-08-02 13:30:40.686986+00,
5462,1828,11860,1,63.00,2018-08-02 13:30:40.686986+00,
5463,1828,9488,1,137.00,2018-08-02 13:30:40.686986+00,
5464,1829,2020,1,67.80,2018-08-02 13:30:40.686986+00,
5465,1829,12485,1,97.00,2018-08-02 13:30:40.686986+00,
5466,1829,8541,1,68.60,2018-08-02 13:30:40.686986+00,
5467,1830,14244,1,48.00,2018-08-02 13:30:40.686986+00,
5468,1830,3145,1,99.00,2018-08-02 13:30:40.686986+00,
5469,1831,5866,1,126.84,2018-08-02 13:30:40.686986+00,
5470,1831,13199,1,45.60,2018-08-02 13:30:40.686986+00,
5471,1831,5696,1,78.00,2018-08-02 13:30:40.686986+00,
5472,1831,8918,1,65.00,2018-08-02 13:30:40.686986+00,
5473,1832,4373,1,118.00,2018-08-02 13:30:40.686986+00,
5474,1832,8655,1,121.00,2018-08-02 13:30:40.686986+00,
5475,1832,11651,1,92.00,2018-08-02 13:30:40.686986+00,
5476,1832,9641,1,87.33,2018-08-02 13:30:40.686986+00,
5477,1832,8643,1,68.00,2018-08-02 13:30:40.686986+00,
5478,1833,8148,1,73.92,2018-08-02 13:30:40.686986+00,
5479,1833,4767,1,83.72,2018-08-02 13:30:40.686986+00,
5480,1833,8660,1,121.00,2018-08-02 13:30:40.686986+00,
5481,1833,16898,1,67.00,2018-08-02 13:30:40.686986+00,
5482,1834,6589,1,45.60,2018-08-02 13:30:40.686986+00,
5483,1834,11722,1,60.00,2018-08-02 13:30:40.686986+00,
5484,1834,2674,1,70.00,2018-08-02 13:30:40.686986+00,
5485,1834,16961,1,71.00,2018-08-02 13:30:40.686986+00,
5486,1834,6848,1,43.55,2018-08-02 13:30:40.686986+00,
5487,1835,5815,1,62.64,2018-08-02 13:30:40.686986+00,
5488,1835,1683,1,66.50,2018-08-02 13:30:40.686986+00,
5489,1836,3679,1,121.00,2018-08-02 13:30:40.686986+00,
5490,1836,14844,1,57.00,2018-08-02 13:30:40.686986+00,
5491,1836,14462,1,143.00,2018-08-02 13:30:40.686986+00,
5492,1836,7501,1,135.00,2018-08-02 13:30:40.686986+00,
5493,1836,6092,1,33.60,2018-08-02 13:30:40.686986+00,
5494,1837,6645,1,84.28,2018-08-02 13:30:40.686986+00,
5495,1837,14895,1,116.85,2018-08-02 13:30:40.686986+00,
5496,1837,17899,1,83.70,2018-08-02 13:30:40.686986+00,
5497,1837,1759,1,100.00,2018-08-02 13:30:40.686986+00,
5498,1837,18301,1,74.55,2018-08-02 13:30:40.686986+00,
5499,1838,13511,1,148.00,2018-08-02 13:30:40.686986+00,
5500,1838,17952,1,56.09,2018-08-02 13:30:40.686986+00,
5501,1839,16180,1,38.94,2018-08-02 13:30:40.686986+00,
5502,1839,2900,1,78.60,2018-08-02 13:30:40.686986+00,
5503,1839,11643,1,92.00,2018-08-02 13:30:40.686986+00,
5504,1839,3764,1,122.00,2018-08-02 13:30:40.686986+00,
5505,1839,15033,1,52.20,2018-08-02 13:30:40.686986+00,
5506,1840,4894,1,56.80,2018-08-02 13:30:40.686986+00,
5507,1840,9229,1,71.40,2018-08-02 13:30:40.686986+00,
5508,1841,6491,1,115.00,2018-08-02 13:30:40.686986+00,
5509,1841,5167,1,54.00,2018-08-02 13:30:40.686986+00,
5510,1841,17292,1,69.00,2018-08-02 13:30:40.686986+00,
5511,1841,11692,1,59.00,2018-08-02 13:30:40.686986+00,
5512,1842,2509,1,81.84,2018-08-02 13:30:40.686986+00,
5513,1842,3485,1,133.00,2018-08-02 13:30:40.686986+00,
5514,1842,3254,1,141.00,2018-08-02 13:30:40.686986+00,
5515,1843,18057,1,84.60,2018-08-02 13:30:40.686986+00,
5516,1844,9030,1,89.10,2018-08-02 13:30:40.686986+00,
5517,1845,2581,1,116.10,2018-08-02 13:30:40.686986+00,
5518,1845,10342,1,63.00,2018-08-02 13:30:40.686986+00,
5519,1845,17713,1,122.00,2018-08-02 13:30:40.686986+00,
5520,1845,17818,1,59.00,2018-08-02 13:30:40.686986+00,
5521,1845,10514,1,42.84,2018-08-02 13:30:40.686986+00,
5522,1846,14021,1,68.00,2018-08-02 13:30:40.686986+00,
5523,1846,8778,1,34.20,2018-08-02 13:30:40.686986+00,
5524,1846,853,1,98.15,2018-08-02 13:30:40.686986+00,
5525,1847,4336,1,65.40,2018-08-02 13:30:40.686986+00,
5526,1847,7026,1,83.00,2018-08-02 13:30:40.686986+00,
5527,1847,16455,1,130.00,2018-08-02 13:30:40.686986+00,
5528,1848,6820,1,101.00,2018-08-02 13:30:40.686986+00,
5529,1848,16248,1,123.00,2018-08-02 13:30:40.686986+00,
5530,1848,8720,1,95.00,2018-08-02 13:30:40.686986+00,
5531,1848,3060,1,62.00,2018-08-02 13:30:40.686986+00,
5532,1849,10178,1,67.20,2018-08-02 13:30:40.686986+00,
5533,1849,5687,1,109.00,2018-08-02 13:30:40.686986+00,
5534,1849,12970,1,63.00,2018-08-02 13:30:40.686986+00,
5535,1849,17793,1,117.00,2018-08-02 13:30:40.686986+00,
5536,1849,12911,1,123.82,2018-08-02 13:30:40.686986+00,
5537,1850,2883,1,35.51,2018-08-02 13:30:40.686986+00,
5538,1851,15040,1,52.20,2018-08-02 13:30:40.686986+00,
5539,1851,11099,1,70.80,2018-08-02 13:30:40.686986+00,
5540,1851,17835,1,111.76,2018-08-02 13:30:40.686986+00,
5541,1851,8014,1,65.36,2018-08-02 13:30:40.686986+00,
5542,1852,13144,1,39.00,2018-08-02 13:30:40.686986+00,
5543,1853,5602,1,105.00,2018-08-02 13:30:40.686986+00,
5544,1854,7029,1,83.00,2018-08-02 13:30:40.686986+00,
5545,1855,1275,1,116.45,2018-08-02 13:30:40.686986+00,
5546,1855,8003,1,65.36,2018-08-02 13:30:40.686986+00,
5547,1856,9227,1,71.40,2018-08-02 13:30:40.686986+00,
5548,1856,17236,1,109.89,2018-08-02 13:30:40.686986+00,
